Date,Cash,Portfolio_Value,Total_Equity
2023-09-05,5.86,69346.99,69352.86
2023-09-06,5.86,68969.89,68975.76
2023-09-08,5.86,68953.22,68959.08
2023-09-11,5.86,69206.73,69212.59
2023-09-12,5.86,71655.58,71661.45
2023-09-13,5.86,71110.81,71116.67
2023-09-14,5.86,71395.4,71401.26
2023-09-15,5.86,71610.53,71616.4
2023-09-18,5.86,72068.74,72074.6
2023-09-19,5.86,72530.07,72535.94
2023-09-20,5.86,73486.85,73492.71
2023-09-21,5.86,70494.67,70500.53
2023-09-22,5.86,70778.75,70784.61
2023-09-25,5.86,70424.17,70430.03
2023-09-26,5.86,68677.32,68683.19
2023-09-27,5.86,69119.6,69125.46
2023-09-28,5.86,70162.32,70168.18
2023-09-29,5.86,69812.02,69817.88
2023-10-02,5.86,69365.77,69371.63
2023-10-03,5.86,69282.5,69288.37
2023-10-04,5.86,68849.23,68855.09
2023-10-05,5.86,68089.24,68095.1
2023-10-06,5.86,68783.91,68789.77
2023-10-09,5.86,63324.69,63330.55
2023-10-10,5.86,64757.97,64763.84
2023-10-11,5.86,64545.49,64551.36
2023-10-13,5.86,64783.9,64789.76
2023-10-16,5.86,64679.55,64685.41
2023-10-17,5.86,64583.56,64589.42
2023-10-18,5.86,63817.21,63823.07
2023-10-19,5.86,63802.94,63808.8
2023-10-20,5.86,63700.79,63706.66
2023-10-23,5.86,62804.52,62810.38
2023-10-24,5.86,65134.91,65140.78
2023-10-25,5.86,64857.15,64863.01
2023-10-26,5.86,65059.96,65065.82
2023-10-27,5.86,64429.49,64435.36
2023-10-30,5.86,64674.51,64680.37
2023-10-31,5.86,60959.38,60965.24
2023-11-01,5.86,61216.36,61222.22
2023-11-03,5.86,61768.19,61774.06
2023-11-06,5.86,61705.48,61711.34
2023-11-07,5.86,61860.67,61866.53
2023-11-08,5.86,62593.21,62599.08
2023-11-09,5.86,62289.05,62294.91
2023-11-10,5.86,63491.59,63497.45
2023-11-13,5.86,63351.7,63357.56
2023-11-14,5.86,63947.8,63953.67
2023-11-16,5.86,65065.46,65071.32
2023-11-17,5.86,65219.25,65225.11
2023-11-20,5.86,65392.58,65398.44
2023-11-21,5.86,64255.55,64261.41
2023-11-22,5.86,63519.58,63525.44
2023-11-23,5.86,63729.79,63735.65
2023-11-24,5.86,64006.77,64012.64
2023-11-27,5.86,64616.21,64622.08
2023-11-28,5.86,66144.68,66150.55
2023-11-29,5.86,65481.8,65487.67
2023-11-30,5.86,65350.95,65356.81
2023-12-01,5.86,65061.22,65067.08
2023-12-04,5.86,66723.22,66729.08
2023-12-05,5.86,66890.41,66896.28
2023-12-06,5.86,65948.64,65954.5
2023-12-07,5.86,66137.69,66143.55
2023-12-08,5.86,66835.71,66841.58
2023-12-11,5.86,66963.74,66969.6
2023-12-12,5.86,65790.06,65795.93
2023-12-13,5.86,67183.74,67189.61
2023-12-14,5.86,69190.0,69195.86
2023-12-15,5.86,68816.81,68822.67
2023-12-18,5.86,69078.89,69084.76
2023-12-19,5.86,69179.1,69184.96
2023-12-20,5.86,68886.57,68892.43
2023-12-21,5.86,69197.51,69203.37
2023-12-22,5.86,69446.92,69452.78
2023-12-26,5.86,70054.57,70060.43
2023-12-27,5.86,70140.24,70146.11
2023-12-28,5.86,70459.14,70465.0
2024-01-02,5.86,69188.47,69194.34
2024-01-03,5.86,69702.21,69708.08
2024-01-04,5.86,68283.16,68289.02
2024-01-05,5.86,69522.04,69527.91
2024-01-08,5.86,70139.04,70144.9
2024-01-09,5.86,71025.7,71031.56
2024-01-10,5.86,70936.44,70942.3
2024-01-11,5.86,71872.01,71877.88
2024-01-12,5.86,71522.13,71527.99
2024-01-15,5.86,72027.08,72032.95
2024-01-16,5.86,71082.76,71088.62
2024-01-17,5.86,69917.58,69923.44
2024-01-18,5.86,69855.09,69860.95
2024-01-19,5.86,69602.45,69608.32
2024-01-22,5.86,69128.88,69134.74
2024-01-23,5.86,70304.59,70310.45
2024-01-24,5.86,70139.96,70145.82
2024-01-25,5.86,70395.24,70401.1
2024-01-26,5.86,70279.34,70285.2
2024-01-29,5.86,69467.86,69473.72
2024-01-30,5.86,69159.17,69165.04
2024-01-31,5.86,69884.27,69890.13
2024-02-01,5.86,70564.1,70569.96
2024-02-02,5.86,70142.64,70148.5
2024-02-05,5.86,69942.8,69948.66
2024-02-06,5.86,71062.51,71068.38
2024-02-07,5.86,71409.79,71415.65
2024-02-08,5.86,70242.7,70248.56
2024-02-09,5.86,70127.36,70133.23
2024-02-14,5.86,69446.69,69452.56
2024-02-15,5.86,70168.49,70174.35
2024-02-16,5.86,70626.16,70632.03
2024-02-19,5.86,72150.71,72156.58
2024-02-20,5.86,71835.16,71841.03
2024-02-21,5.86,71779.19,71785.05
2024-02-22,5.86,72762.48,72768.34
2024-02-23,5.86,71938.75,71944.61
2024-02-26,5.86,72466.9,72472.76
2024-02-27,5.86,73593.37,73599.23
2024-02-28,5.86,73305.68,73311.54
2024-02-29,5.86,72366.53,72372.39
2024-03-01,5.86,72798.26,72804.12
2024-03-04,5.86,72433.44,72439.31
2024-03-05,5.86,72701.3,72707.17
2024-03-06,5.86,73215.88,73221.74
2024-03-07,5.86,73058.55,73064.41
2024-03-08,5.86,71717.77,71723.64
2024-03-11,5.86,71121.26,71127.12
2024-03-12,5.86,69347.3,69353.16
2024-03-13,5.86,67986.31,67992.17
2024-03-14,5.86,67079.28,67085.14
2024-03-15,5.86,67557.06,67562.92
2024-03-18,5.86,67877.35,67883.21
2024-03-19,5.86,67766.78,67772.64
2024-03-20,5.86,68796.03,68801.89
2024-03-21,5.86,68202.86,68208.73
2024-03-22,5.86,67867.37,67873.24
2024-03-25,5.86,67901.63,67907.49
2024-03-26,5.86,68223.65,68229.51
2024-03-27,5.86,68530.71,68536.57
2024-03-28,5.86,70011.07,70016.93
2024-04-01,5.86,69064.0,69069.87
2024-04-02,5.86,69163.99,69169.86
2024-04-03,5.86,69129.52,69135.38
2024-04-04,5.86,69435.36,69441.22
2024-04-05,5.86,69622.24,69628.1
2024-04-08,5.86,70939.49,70945.35
2024-04-09,5.86,71912.09,71917.95
2024-04-10,5.86,71235.54,71241.41
2024-04-11,5.86,71455.36,71461.23
2024-04-12,5.86,70132.3,70138.16
2024-04-15,5.86,69938.45,69944.31
2024-04-16,5.86,69409.28,69415.14
2024-04-17,5.86,69384.91,69390.78
2024-04-18,5.86,68478.25,68484.11
2024-04-19,5.86,69309.01,69314.87
2024-04-22,5.86,69632.88,69638.75
2024-04-23,5.86,69452.31,69458.18
2024-04-24,5.86,69174.87,69180.73
2024-04-25,5.86,68874.83,68880.69
2024-04-26,5.86,69351.62,69357.48
2024-04-29,5.86,70011.4,70017.26
2024-04-30,5.86,68774.88,68780.75
2024-05-02,5.86,69433.89,69439.75
2024-05-03,5.86,70291.04,70296.9
2024-05-06,5.86,70604.32,70610.18
2024-05-07,5.86,70993.51,70999.38
2024-05-08,5.86,71792.54,71798.4
2024-05-09,5.86,71681.66,71687.52
2024-05-10,5.86,71827.81,71833.67
2024-05-13,5.86,72024.86,72030.72
2024-05-14,5.86,71267.1,71272.96
2024-05-15,5.86,70478.93,70484.79
2024-05-16,5.86,70765.71,70771.57
2024-05-17,5.86,70175.49,70181.35
2024-05-20,5.86,71040.87,71046.74
2024-05-21,5.86,71157.41,71163.28
2024-05-22,5.86,70247.61,70253.47
2024-05-23,5.86,69855.55,69861.42
2024-05-24,5.86,69656.22,69662.09
2024-05-27,5.86,69887.05,69892.91
2024-05-28,5.86,69345.92,69351.78
2024-05-29,5.86,69616.39,69622.26
2024-05-31,5.86,69203.95,69209.81
2024-06-03,5.86,69922.68,69928.54
2024-06-04,5.86,69373.29,69379.15
2024-06-05,5.86,68903.2,68909.06
2024-06-06,5.86,69222.04,69227.9
2024-06-07,5.86,68222.72,68228.58
2024-06-10,5.86,68125.45,68131.32
2024-06-11,5.86,68357.4,68363.26
2024-06-12,5.86,67533.8,67539.66
2024-06-13,5.86,67429.43,67435.29
2024-06-14,5.86,67333.27,67339.14
2024-06-17,5.86,67313.71,67319.58
2024-06-18,5.86,67289.25,67295.11
2024-06-19,5.86,67801.1,67806.97
2024-06-20,5.86,68227.58,68233.44
2024-06-21,5.86,68639.8,68645.66
2024-06-24,5.86,70783.19,70789.05
2024-06-25,5.86,70848.71,70854.58
2024-06-26,5.86,70247.77,70253.63
2024-06-27,5.86,70368.91,70374.77
2024-06-28,5.86,70720.7,70726.56
2024-07-01,5.86,69864.29,69870.15
2024-07-02,5.86,70371.92,70377.79
2024-07-03,5.86,71067.12,71072.98
2024-07-04,5.86,72071.08,72076.94
2024-07-05,5.86,72005.99,72011.85
2024-07-08,5.86,72042.62,72048.48
2024-07-09,5.86,71649.65,71655.51
2024-07-10,5.86,71758.87,71764.73
2024-07-11,5.86,72449.14,72455.0
2024-07-12,5.86,73148.27,73154.13
2024-07-15,5.86,73142.77,73148.63
2024-07-16,5.86,73260.81,73266.67
2024-07-17,5.86,74327.69,74333.55
2024-07-18,5.86,72673.18,72679.04
2024-07-19,5.86,72669.53,72675.39
2024-07-22,5.86,72618.84,72624.71
2024-07-23,5.86,71942.15,71948.02
2024-07-24,5.86,71707.62,71713.49
2024-07-25,5.86,71339.42,71345.29
2024-07-26,5.86,72132.95,72138.82
2024-07-29,5.86,71665.39,71671.25
2024-07-30,5.86,71072.67,71078.53
2024-07-31,5.86,72307.59,72313.45
2024-08-01,5.86,71555.31,71561.17
2024-08-02,5.86,71083.32,71089.18
2024-08-05,5.86,70054.26,70060.12
2024-08-06,5.86,70478.49,70484.35
2024-08-07,5.86,71014.02,71019.88
2024-08-08,5.86,71474.91,71480.77
2024-08-09,5.86,72175.23,72181.1
2024-08-12,5.86,72514.73,72520.59
2024-08-13,5.86,72708.18,72714.04
2024-08-14,5.86,73766.33,73772.2
2024-08-15,5.86,72597.28,72603.15
2024-08-16,5.86,71806.39,71812.26
2024-08-19,5.86,72612.21,72618.07
2024-08-20,5.86,72279.56,72285.42
2024-08-21,5.86,72207.45,72213.32
2024-08-22,5.86,71234.46,71240.33
2024-08-23,5.86,71878.85,71884.71
2024-08-26,5.86,73149.32,73155.18
2024-08-27,5.86,72447.47,72453.34
2024-08-28,5.86,73464.07,73469.94
2024-08-29,5.86,72903.81,72909.67
2024-08-30,5.86,73529.16,73535.03
2024-09-02,5.86,73112.03,73117.9
2024-09-03,5.86,73254.44,73260.3
2024-09-04,5.86,72677.58,72683.44
2024-09-05,5.86,72767.92,72773.79
2024-09-06,5.86,72062.63,72068.49
2024-09-09,5.86,72555.94,72561.8
2024-09-10,5.86,71850.41,71856.27
2024-09-11,5.86,72170.67,72176.53
2024-09-12,5.86,71549.58,71555.44
2024-09-13,5.86,72275.6,72281.46
2024-09-16,5.86,72460.34,72466.2
2024-09-17,5.86,72370.07,72375.94
2024-09-18,5.86,72200.44,72206.31
2024-09-19,5.86,71619.62,71625.49
2024-09-20,5.86,71156.07,71161.93
2024-09-23,5.86,70818.5,70824.36
2024-09-24,5.86,70918.67,70924.53
2024-09-25,5.86,70340.61,70346.48
2024-09-26,5.86,70298.89,70304.75
2024-09-27,5.86,70082.98,70088.85
2024-09-30,5.86,69772.43,69778.3
2024-10-01,5.86,70115.19,70121.06
2024-10-02,5.86,70685.34,70691.2
2024-10-03,5.86,70373.23,70379.09
2024-10-04,5.86,70261.83,70267.7
2024-10-07,5.86,70890.64,70896.5
2024-10-08,5.86,70129.69,70135.55
2024-10-09,5.86,69486.72,69492.59
2024-10-10,5.86,69495.79,69501.65
2024-10-11,5.86,69546.82,69552.69
2024-10-14,5.86,69688.85,69694.71
2024-10-15,5.86,69582.71,69588.57
2024-10-16,5.86,70196.41,70202.27
2024-10-17,5.86,69666.61,69672.47
2024-10-18,5.86,69619.02,69624.89
2024-10-21,5.86,69481.58,69487.44
2024-10-22,5.86,69114.6,69120.46
2024-10-23,5.86,68953.52,68959.38
2024-10-24,5.86,69287.63,69293.5
2024-10-25,5.86,68981.12,68986.99
2024-10-28,5.86,68928.98,68934.85
2024-10-29,5.86,68704.42,68710.28
2024-10-30,5.86,68679.39,68685.26
2024-10-31,5.86,68582.39,68588.26
2024-11-01,5.86,68259.96,68265.82
2024-11-04,5.86,69032.97,69038.83
2024-11-05,5.86,69021.18,69027.05
2024-11-06,5.86,69410.04,69415.91
2024-11-07,5.86,68488.87,68494.73
2024-11-08,5.86,68693.36,68699.23
2024-11-11,5.86,68662.71,68668.57
2024-11-12,5.86,67035.27,67041.13
2024-11-13,5.86,66885.23,66891.1
2024-11-14,5.86,66658.28,66664.15
2024-11-18,5.86,66905.04,66910.9
2024-11-19,5.86,66653.48,66659.35
2024-11-21,5.86,65710.13,65715.99
2024-11-22,5.86,67534.91,67540.77
2024-11-25,5.86,67430.99,67436.86
2024-11-26,5.86,67280.49,67286.35
2024-11-27,5.86,66450.02,66455.88
2024-11-28,5.86,65147.95,65153.81
2024-11-29,5.86,66047.53,66053.4
2024-12-02,5.86,65578.15,65584.01
2024-12-03,5.86,65407.13,65412.99
2024-12-04,5.86,66099.87,66105.74
2024-12-05,5.86,67409.72,67415.59
2024-12-06,5.86,66559.16,66565.02
2024-12-09,5.86,65806.24,65812.11
2024-12-10,5.86,66971.68,66977.55
2024-12-11,5.86,67809.61,67815.47
2024-12-12,5.86,66192.72,66198.59
2024-12-13,5.86,65930.04,65935.91
2024-12-16,5.86,64993.19,64999.05
2024-12-17,5.86,65578.99,65584.85
2024-12-18,5.86,64495.3,64501.16
2024-12-19,5.86,64721.99,64727.85
2024-12-20,5.86,65487.78,65493.64
2024-12-23,5.86,65268.52,65274.38
2024-12-26,5.86,65650.6,65656.46
2024-12-27,5.86,65677.4,65683.27
2024-12-30,5.86,65816.34,65822.21
