Date,Cash,Portfolio_Value,Total_Equity
2016-05-24,1.01,11596.39,11597.4
2016-05-25,1.01,11489.11,11490.12
2016-05-27,1.01,11435.24,11436.26
2016-05-30,1.01,11467.32,11468.33
2016-05-31,1.01,11470.12,11471.13
2016-06-01,1.01,11640.53,11641.55
2016-06-02,1.01,11798.76,11799.78
2016-06-03,1.01,11952.35,11953.36
2016-06-06,1.01,11950.65,11951.66
2016-06-07,1.01,11977.46,11978.48
2016-06-08,1.01,12189.87,12190.89
2016-06-09,1.01,12155.66,12156.68
2016-06-10,1.01,11842.3,11843.32
2016-06-13,1.01,11887.13,11888.15
2016-06-14,1.01,11640.87,11641.88
2016-06-15,1.01,11677.74,11678.75
2016-06-16,1.01,11805.15,11806.17
2016-06-17,1.01,11813.78,11814.79
2016-06-20,1.01,11980.85,11981.86
2016-06-21,1.01,12018.65,12019.66
2016-06-22,1.01,11851.64,11852.66
2016-06-23,1.01,12042.74,12043.76
2016-06-24,1.01,11774.64,11775.65
2016-06-27,1.01,11591.45,11592.47
2016-06-28,1.01,11753.64,11754.66
2016-06-29,1.01,11950.29,11951.3
2016-06-30,1.01,12060.1,12061.11
2016-07-01,1.01,12127.07,12128.08
2016-07-04,1.01,12184.69,12185.71
2016-07-05,1.01,12035.73,12036.75
2016-07-06,1.01,12067.31,12068.32
2016-07-07,1.01,12101.86,12102.87
2016-07-08,1.01,12293.99,12295.0
2016-07-11,1.01,12477.22,12478.23
2016-07-12,1.01,12549.17,12550.18
2016-07-13,1.01,12607.02,12608.03
2016-07-14,1.01,12774.81,12775.82
2016-07-15,1.01,12764.88,12765.9
2016-07-18,1.01,13056.51,13057.53
2016-07-19,1.01,13197.65,13198.66
2016-07-20,1.01,13240.12,13241.14
2016-07-21,1.01,13252.59,13253.6
2016-07-22,1.01,13328.83,13329.85
2016-07-25,1.01,13379.95,13380.96
2016-07-26,1.01,13321.67,13322.68
2016-07-27,1.01,13369.34,13370.36
2016-07-28,1.01,13481.9,13482.92
2016-07-29,1.01,13753.11,13754.12
2016-08-01,1.01,13668.64,13669.65
2016-08-02,1.01,13446.65,13447.66
2016-08-03,1.01,13583.58,13584.6
2016-08-04,1.01,13653.4,13654.42
2016-08-05,1.01,13638.11,13639.12
2016-08-08,1.01,13630.26,13631.28
2016-08-09,1.01,13668.77,13669.79
2016-08-10,1.01,13443.44,13444.45
2016-08-11,1.01,13731.08,13732.09
2016-08-12,1.01,13750.77,13751.79
2016-08-15,1.01,13873.88,13874.89
2016-08-16,1.01,13699.32,13700.33
2016-08-17,1.01,13852.85,13853.86
2016-08-18,1.01,13802.75,13803.76
2016-08-19,1.01,13768.05,13769.06
2016-08-22,1.01,13451.8,13452.82
2016-08-23,1.01,13464.55,13465.56
2016-08-24,1.01,13541.25,13542.26
2016-08-25,1.01,13669.3,13670.31
2016-08-26,1.01,13677.45,13678.46
2016-08-29,1.01,13883.97,13884.99
2016-08-30,1.01,13850.35,13851.37
2016-08-31,1.01,13721.94,13722.95
2016-09-01,1.01,13703.13,13704.14
2016-09-02,1.01,14081.05,14082.06
2016-09-05,1.01,14073.19,14074.2
2016-09-06,1.01,14274.45,14275.47
2016-09-08,1.01,14234.17,14235.18
2016-09-09,1.01,13750.12,13751.13
2016-09-12,1.01,13933.86,13934.87
2016-09-13,1.01,13596.68,13597.69
2016-09-14,1.01,13656.49,13657.51
2016-09-15,1.01,13829.11,13830.12
2016-09-16,1.01,13683.88,13684.89
2016-09-19,1.01,13733.79,13734.8
2016-09-20,1.01,13925.39,13926.4
2016-09-21,1.01,14072.94,14073.95
2016-09-22,1.01,14222.18,14223.2
2016-09-23,1.01,14081.51,14082.53
2016-09-26,1.01,13874.54,13875.55
2016-09-27,1.01,13941.39,13942.4
2016-09-28,1.01,14166.14,14167.16
2016-09-29,1.01,13945.89,13946.91
2016-09-30,1.01,13904.83,13905.85
2016-10-03,1.01,14105.42,14106.44
2016-10-04,1.01,14149.93,14150.94
2016-10-05,1.01,14310.95,14311.96
2016-10-06,1.01,14478.92,14479.93
2016-10-07,1.01,14576.37,14577.39
2016-10-10,1.01,14681.45,14682.47
2016-10-11,1.01,14461.59,14462.6
2016-10-13,1.01,14622.39,14623.41
2016-10-14,1.01,14726.29,14727.31
2016-10-17,1.01,14981.15,14982.16
2016-10-18,1.01,15114.82,15115.84
2016-10-19,1.01,14998.66,14999.68
2016-10-20,1.01,15132.04,15133.05
2016-10-21,1.01,15207.45,15208.47
2016-10-24,1.01,15189.98,15190.99
2016-10-25,1.01,15019.72,15020.73
2016-10-26,1.01,15015.26,15016.27
2016-10-27,1.01,15110.45,15111.47
2016-10-28,1.01,15081.56,15082.57
2016-10-31,1.01,15270.79,15271.8
2016-11-01,1.01,14868.25,14869.26
2016-11-03,1.01,14454.25,14455.26
2016-11-04,1.01,14376.97,14377.98
2016-11-07,1.01,14754.75,14755.77
2016-11-08,1.01,14666.62,14667.63
2016-11-09,1.01,14497.63,14498.64
2016-11-10,1.01,13948.12,13949.14
2016-11-11,1.01,13465.32,13466.33
2016-11-14,1.01,13539.34,13540.35
2016-11-16,1.01,13851.44,13852.45
2016-11-17,1.01,13654.98,13656.0
2016-11-18,1.01,13778.38,13779.4
2016-11-21,1.01,14039.76,14040.77
2016-11-22,1.01,14037.71,14038.72
2016-11-23,1.01,13988.17,13989.18
2016-11-24,1.01,13903.55,13904.56
2016-11-25,1.01,13849.75,13850.77
2016-11-28,1.01,14045.27,14046.29
2016-11-29,1.01,13733.14,13734.15
2016-11-30,1.01,14003.08,14004.1
2016-12-01,1.01,13498.92,13499.93
2016-12-02,1.01,13620.91,13621.92
2016-12-05,1.01,13412.46,13413.47
2016-12-06,1.01,13661.03,13662.05
2016-12-07,1.01,13720.82,13721.83
2016-12-08,1.01,13721.73,13722.74
2016-12-09,1.01,13702.43,13703.45
2016-12-12,1.01,13420.15,13421.16
2016-12-13,1.01,13564.37,13565.39
2016-12-14,1.01,13319.7,13320.71
2016-12-15,1.01,13350.66,13351.67
2016-12-16,1.01,13389.97,13390.99
2016-12-19,1.01,13258.22,13259.23
2016-12-20,1.01,13225.63,13226.64
2016-12-21,1.01,13297.81,13298.82
2016-12-22,1.01,13302.62,13303.63
2016-12-23,1.01,13404.27,13405.28
2016-12-26,1.01,13513.11,13514.12
2016-12-27,1.01,13598.6,13599.62
2016-12-28,1.01,13819.96,13820.98
2016-12-29,1.01,13926.01,13927.03
2017-01-02,1.01,13774.41,13775.43
2017-01-03,1.01,14266.54,14267.55
2017-01-04,1.01,14246.98,14247.99
2017-01-05,1.01,14276.09,14277.1
2017-01-06,1.01,14187.28,14188.3
2017-01-09,1.01,14083.73,14084.74
2017-01-10,1.01,14058.11,14059.12
2017-01-11,1.01,14102.46,14103.47
2017-01-12,1.01,14411.45,14412.46
2017-01-13,1.01,14267.37,14268.38
2017-01-16,1.01,14242.04,14243.05
2017-01-17,1.01,14396.36,14397.38
2017-01-18,1.01,14347.48,14348.5
2017-01-19,1.01,14344.26,14345.27
2017-01-20,1.01,14420.48,14421.49
2017-01-23,1.01,14690.29,14691.31
2017-01-24,1.01,14650.39,14651.41
2017-01-26,1.01,14939.58,14940.59
2017-01-27,1.01,14883.62,14884.63
2017-01-30,1.01,14535.07,14536.09
2017-01-31,1.01,14570.3,14571.31
2017-02-01,1.01,14458.83,14459.84
2017-02-02,1.01,14450.36,14451.37
2017-02-03,1.01,14560.04,14561.06
2017-02-06,1.01,14310.59,14311.61
2017-02-07,1.01,14357.92,14358.94
2017-02-08,1.01,14529.27,14530.28
2017-02-09,1.01,14498.48,14499.5
2017-02-10,1.01,14633.34,14634.36
2017-02-13,1.01,14700.3,14701.31
2017-02-14,1.01,14768.08,14769.1
2017-02-15,1.01,15095.43,15096.44
2017-02-16,1.01,15147.0,15148.01
2017-02-17,1.01,15083.9,15084.91
2017-02-20,1.01,15168.39,15169.4
2017-02-21,1.01,15329.17,15330.19
2017-02-22,1.01,15206.49,15207.51
2017-02-23,1.01,15158.65,15159.67
2017-02-24,1.01,14951.62,14952.63
2017-03-01,1.01,15157.74,15158.75
2017-03-02,1.01,15063.87,15064.89
2017-03-03,1.01,15253.55,15254.56
2017-03-06,1.01,15276.63,15277.64
2017-03-07,1.01,15179.03,15180.04
2017-03-08,1.01,14935.16,14936.17
2017-03-09,1.01,14768.35,14769.36
2017-03-10,1.01,14849.76,14850.77
2017-03-13,1.01,14959.04,14960.06
2017-03-14,1.01,14741.2,14742.21
2017-03-15,1.01,14935.82,14936.84
2017-03-16,1.01,14840.68,14841.69
2017-03-17,1.01,14629.27,14630.28
2017-03-20,1.01,14718.58,14719.59
2017-03-21,1.01,14437.82,14438.83
2017-03-22,1.01,14512.51,14513.52
2017-03-23,1.01,14537.49,14538.5
2017-03-24,1.01,14661.04,14662.06
2017-03-27,1.01,14691.09,14692.1
2017-03-28,1.01,14795.29,14796.3
2017-03-29,1.01,14992.87,14993.89
2017-03-30,1.01,14984.12,14985.13
2017-03-31,1.01,14947.86,14948.87
2017-04-03,1.01,14999.49,15000.51
2017-04-04,1.01,15077.57,15078.59
2017-04-05,1.01,15014.57,15015.59
2017-04-06,1.01,14930.39,14931.4
2017-04-07,1.01,14929.28,14930.3
2017-04-10,1.01,15023.57,15024.58
2017-04-11,1.01,14955.81,14956.82
2017-04-12,1.01,14933.36,14934.37
2017-04-13,1.01,14671.9,14672.91
2017-04-17,1.01,14924.23,14925.24
2017-04-18,1.01,14911.3,14912.32
2017-04-19,1.01,14661.64,14662.65
2017-04-20,1.01,14724.74,14725.76
2017-04-24,1.01,14930.03,14931.04
2017-04-25,1.01,15058.29,15059.3
2017-04-26,1.01,14994.96,14995.97
2017-04-27,1.01,14970.82,14971.84
2017-04-28,1.01,15054.83,15055.84
2017-05-02,1.01,15359.77,15360.78
2017-05-03,1.01,15338.34,15339.35
2017-05-04,1.01,15144.12,15145.14
2017-05-05,1.01,15342.39,15343.4
2017-05-08,1.01,15272.54,15273.56
2017-05-09,1.01,15371.27,15372.28
2017-05-10,1.01,15569.92,15570.94
2017-05-11,1.01,15689.69,15690.7
2017-05-12,1.01,15846.55,15847.57
2017-05-15,1.01,15916.41,15917.42
2017-05-16,1.01,15919.09,15920.1
2017-05-17,1.01,15703.64,15704.66
2017-05-18,1.01,14425.23,14426.24
2017-05-19,1.01,14620.94,14621.95
2017-05-22,1.01,14303.26,14304.28
2017-05-23,1.01,14569.54,14570.55
2017-05-24,1.01,14754.34,14755.35
2017-05-25,1.01,14779.67,14780.68
2017-05-26,1.01,15008.1,15009.11
2017-05-29,1.01,15008.1,15009.11
2017-05-30,1.01,15007.93,15008.95
2017-05-31,1.01,14784.85,14785.86
2017-06-01,1.01,14742.36,14743.37
2017-06-02,1.01,14782.93,14783.95
2017-06-05,1.01,14745.68,14746.7
2017-06-06,1.01,14873.66,14874.67
2017-06-07,1.01,14964.18,14965.19
2017-06-08,1.01,14874.44,14875.45
2017-06-09,1.01,14798.99,14800.0
2017-06-12,1.01,14630.75,14631.76
2017-06-13,1.01,14693.8,14694.81
2017-06-14,1.01,14688.7,14689.72
2017-06-15,1.01,14688.7,14689.72
2017-06-16,1.01,14801.63,14802.64
2017-06-19,1.01,14844.71,14845.73
2017-06-20,1.01,14592.02,14593.03
2017-06-21,1.01,14468.83,14469.84
2017-06-22,1.01,14542.59,14543.61
2017-06-23,1.01,14465.01,14466.02
2017-06-26,1.01,14720.43,14721.45
2017-06-27,1.01,14511.66,14512.67
2017-06-28,1.01,14474.94,14475.96
2017-06-29,1.01,14444.96,14445.97
2017-06-30,1.01,14604.26,14605.28
2017-07-03,1.01,14690.31,14691.32
2017-07-04,1.01,14751.88,14752.89
2017-07-05,1.01,14726.14,14727.15
2017-07-06,1.01,14579.69,14580.71
2017-07-07,1.01,14509.93,14510.95
2017-07-10,1.01,14618.04,14619.05
2017-07-11,1.01,14787.66,14788.67
2017-07-12,1.01,14984.37,14985.39
2017-07-13,1.01,15083.4,15084.41
2017-07-14,1.01,15114.16,15115.18
2017-07-17,1.01,15092.71,15093.73
2017-07-18,1.01,15112.56,15113.57
2017-07-19,1.01,15072.84,15073.86
2017-07-20,1.01,15087.13,15088.14
2017-07-21,1.01,15069.6,15070.62
2017-07-24,1.01,15136.37,15137.38
2017-07-25,1.01,15122.26,15123.27
2017-07-26,1.01,15011.4,15012.41
2017-07-27,1.01,15039.55,15040.56
2017-07-28,1.01,15012.26,15013.27
2017-07-31,1.01,15080.31,15081.33
2017-08-01,1.01,15228.11,15229.12
2017-08-02,1.01,15440.86,15441.87
2017-08-03,1.01,15429.99,15431.01
2017-08-04,1.01,15455.64,15456.65
2017-08-07,1.01,15639.03,15640.05
2017-08-08,1.01,15596.13,15597.15
2017-08-09,1.01,15616.33,15617.34
2017-08-10,1.01,15529.36,15530.37
2017-08-11,1.01,15624.23,15625.25
2017-08-14,1.01,15691.76,15692.77
2017-08-15,1.01,15785.36,15786.37
2017-08-16,1.01,15819.91,15820.92
2017-08-17,1.01,15686.28,15687.29
2017-08-18,1.01,15833.85,15834.86
2017-08-21,1.01,15817.4,15818.42
2017-08-22,1.01,16175.84,16176.85
2017-08-23,1.01,16222.2,16223.21
2017-08-24,1.01,16251.92,16252.94
2017-08-25,1.01,16250.87,16251.88
2017-08-28,1.01,16218.72,16219.74
2017-08-29,1.01,16188.17,16189.18
2017-08-30,1.01,16092.98,16093.99
2017-08-31,1.01,16059.78,16060.8
2017-09-01,1.01,16336.03,16337.04
2017-09-04,1.01,16435.46,16436.48
2017-09-05,1.01,16553.83,16554.85
2017-09-06,1.01,16850.32,16851.34
2017-09-07,1.01,16850.32,16851.34
2017-09-08,1.01,16941.43,16942.44
2017-09-11,1.01,17195.2,17196.22
2017-09-12,1.01,17208.07,17209.08
2017-09-13,1.01,17361.21,17362.22
2017-09-14,1.01,17418.34,17419.36
2017-09-15,1.01,17640.34,17641.36
2017-09-18,1.01,17841.9,17842.91
2017-09-19,1.01,17751.84,17752.85
2017-09-20,1.01,17684.42,17685.44
2017-09-21,1.01,17630.21,17631.22
2017-09-22,1.01,17589.02,17590.03
2017-09-25,1.01,17422.14,17423.15
2017-09-26,1.01,17400.57,17401.58
2017-09-27,1.01,17240.59,17241.6
2017-09-28,1.01,17319.56,17320.57
2017-09-29,1.01,17500.96,17501.98
2017-10-02,1.01,17476.15,17477.16
2017-10-03,1.01,17912.4,17913.41
2017-10-04,1.01,17944.4,17945.41
2017-10-05,1.01,18097.86,18098.87
2017-10-06,1.01,17991.35,17992.37
2017-10-09,1.01,17946.59,17947.6
2017-10-10,1.01,18152.71,18153.73
2017-10-11,1.01,18168.27,18169.28
2017-10-12,1.01,18168.27,18169.28
2017-10-13,1.01,18174.23,18175.24
2017-10-16,1.01,18127.82,18128.83
2017-10-17,1.01,18003.57,18004.58
2017-10-18,1.01,18198.34,18199.36
2017-10-19,1.01,18092.29,18093.3
2017-10-20,1.01,18066.88,18067.89
2017-10-23,1.01,17767.37,17768.38
2017-10-24,1.01,17930.41,17931.43
2017-10-25,1.01,17991.01,17992.02
2017-10-26,1.01,17802.62,17803.64
2017-10-27,1.01,17927.78,17928.79
2017-10-30,1.01,17646.22,17647.24
